transaction_amount,location_score,device_score,transaction_time,customer_age,transaction_frequency,is_fraud
0.46119392108150864,0.8514191049796975,-1.8761626207804942,-1.596904569193652,-0.6769087045968887,-0.06716641940718748,0
-2.0736817156798764,-0.07375489559896364,-0.7383870457648645,-0.40450464557124244,-1.6750233077515753,-1.2989102220636641,0
-0.4946859343001644,-1.4088574090626869,-0.441965463321697,0.32344619774887673,-0.009481852329115137,-1.2096351758243382,0
-0.17596271256984522,-1.4980777633043534,0.7788258944398807,-3.6705041318725695,1.1969198295883388,0.63235266457075,0
-1.4925516260511884,0.6236359587581506,-0.11757206203962213,0.6270588996800479,3.2828697006888996,-1.3711411856458358,0
-0.04007681146424258,-1.1665858537303673,2.3303153723658663,1.142295387915949,1.7609111126764816,-0.9978739837133207,0
-3.129774301868376,-1.9209477889558466,-0.21675885004290849,1.2646488579372253,0.6036550648061467,-1.4449092691247443,0
0.6829276630891906,-2.244041384064599,1.6659663234305249,2.0767489271186763,1.4312289769112467,-3.003527177875686,0
1.2401801857544885,0.17658600120681833,0.603984753898871,-1.0161763935158092,-1.3237343192381845,-1.0609867062216127,0
-2.3276066070091983,-1.9245689063412532,0.45259612582547115,-0.8058682916600539,-0.8395244096566001,-1.0787238180701397,0
0.774391264270294,0.3562098809667449,0.032717046243580024,1.1220766436884102,1.5495812480396451,-0.8918718980004484,0
2.364928834989491,-2.488715107615122,1.4442434651227016,-0.04071118015442199,-1.0496983063718637,-1.0564881688291539,0
-0.2863573524249828,0.4449346106019805,0.8386878116457666,-2.0318313856408077,-0.30735556550686594,0.16084097690029697,0
1.2688186256559446,0.44767247458142023,0.17861133409015026,0.7818874923946366,0.13768637148022644,0.6043766574315248,0
-1.6264348819007175,-1.9109623704233605,-1.481486309696075,0.5474131121199424,-2.337768539506066,-1.939683191148214,0
0.43947042659365493,0.46381082059868506,0.8167713629582687,-1.4727658971000441,-0.09026871969637851,0.1294786846388165,0
1.2736506187833692,-1.5938818006931945,-0.9879710430593024,1.6285045203581228,0.1750369600071654,-2.020434285065364,0
-2.3239101266321436,-0.20610071006927522,0.717183265039012,0.6414443877249081,1.479008916348039,-0.24480473278528248,0
1.030058711176267,-1.8732972391893004,-1.5036196075062607,-1.2907793222739403,-1.2002507947311016,-1.4471099920410184,0
-0.064460869473007,-2.5826257013353415,0.026625978192216033,1.002500941684363,1.7799799944722312,-2.463348412513213,0
-0.017028856066432205,-0.6094323022466104,0.20538081553678875,0.4945186830200414,0.3658246877932779,0.48733149680203613,0
1.4106904311396704,-2.1608602159832406,1.4592830454121983,0.6117833634294888,-0.9769003323564607,-0.996684918443747,0
-0.13499092846729135,-2.663671324405517,0.17261041424163426,-2.7497050142408286,0.7251152272018551,-0.1900775954850632,0
0.6715852976724804,-1.9322089872107506,-0.18064446630698078,0.3043851974203574,0.3062727957073059,-1.4050176472563287,0
0.02197596373242144,-0.6645325493710046,-1.4070606538734796,1.0727370961297156,3.18632235281237,-0.5029821068932682,0
-1.0659637934827113,-2.0871003204354075,1.1773009085217967,-1.2317946592945948,-1.0809090146325366,-1.7133057170146588,0
-0.5608443671152138,-0.29181598777405937,-0.04823179866834304,-0.3636206346465405,-1.9617693185199014,-1.5282633369217087,0
0.011120472490674741,0.9295216920283607,-0.10934135414362624,-0.3428998937850727,-1.9438761174834713,1.8403361663150393,0
1.4115965643032078,-1.0312677708373714,-0.8191314728780049,1.3589424339590992,-0.985727978760782,-0.7380725674587125,0
0.27304711586403274,0.9466343290507453,-1.9205681549594957,0.761304892194159,1.3994678970717809,-0.2121907993676384,0
0.9517695847169464,-0.8014931514174881,-1.5683916352039242,-0.1936216454922386,-2.6472957669292976,-0.832776170494467,1
-0.9337825531715823,-2.743790934559825,-0.7364039522167284,2.232058304183952,0.40207353142688784,-2.9232720841894984,0
0.7851313157450716,0.9872257533262148,0.8605077043339792,-1.3320728149017969,-0.6362315322494451,0.18022565618264297,0
0.9796961039409807,-1.632020780751699,0.6763130463163348,-1.1071557051512124,-1.1626106332833197,-0.9985902930534296,0
1.3227632269648801,-0.5972480294257356,0.6144337461447744,0.6173219936683181,0.7960992515334476,-1.4761008519709242,0
-0.5876757465948027,-2.7840383667131117,-0.008738486385412116,1.2742884588127117,0.406345067339824,-2.500602981622934,0
-0.8167746402121729,-1.265132297764493,0.6954605834793397,-1.4301094115099842,-0.5308580021673415,-0.7496838874593369,0
1.5383801641789558,-3.1575796124662383,0.4261504164268343,1.4445076354058561,-3.2507975253978696,-3.656829360587988,0
-0.6309619982470213,-3.8058043780420445,0.49060432393669123,-2.230334918066098,1.252319125567106,0.1851621312132341,0
1.4921190952280756,-2.4181152425227155,0.8154341778013496,0.5278911177341636,-2.1595085636767775,-2.371536158078511,0
1.1461193043380251,-1.8343897093068229,1.0162416484427343,1.1417337390848652,-0.2453128073609876,-1.6822795829146135,0
1.8445835381860611,0.3161911210233632,1.2040871538033526,0.49956595492205347,1.4468942449362987,0.3477735621288589,0
0.10463330253161734,-1.7881536283564896,1.4433438486707175,-0.7354295097614396,-1.0105639642758133,-0.9177611018976427,0
1.5510970302826588,0.6795618524113569,0.7514229499066448,0.9438699942885096,-2.4587567879994934,-1.6886504354478116,0
1.6896160935439621,-0.5619895917933361,1.837102216685389,1.1796570732383176,0.8217370542615128,-0.21809663515991207,0
-1.0305459005570434,-1.0477593373822145,0.4130485746349197,0.4923505949862468,2.1207963937563528,-0.8220719616201879,0
1.245595793101021,-0.2781111667896349,-0.7119352695518268,1.4011593225290038,1.7018766006007846,-1.1191793855008771,0
-1.5383676852984691,2.313281933497333,-1.0746610593724166,-0.8973403654707213,-1.4533341341006487,-0.09415829977488277,0
-0.19546436631655667,0.9807318028089356,0.12717622859571248,-2.2472576832067555,0.3604798181052731,0.6364673037912505,0
-0.4109754055648936,-2.5191255856492667,0.0858549430067526,-0.345023942229016,-1.9477836737782086,-2.6204984658904973,0
-1.0513153534154869,-3.428601443543731,-0.15222982048862027,-1.848492351319831,-0.5214864395949337,-1.2877341457337255,0
0.8286232112623612,0.033775642434278996,-0.1685519124416093,1.3241716363997185,2.413035369745293,-1.5819286756730024,0
0.3352608995493788,-0.12232931130891733,1.3338918829804765,-0.40790287114898527,-0.7542672807484435,-0.5555975447544723,0
-1.160690459499753,-3.228805764347822,1.2162753782995375,-0.30356747098865555,-1.3500560297808506,-1.9270902619732853,0
0.19545860491083475,-1.0488314710490259,1.213727025766142,0.9115232066662968,1.318948499423428,-0.8939491124819797,0
0.1200727979730169,2.0454448875623563,2.312283389160951,-0.06302480876210359,-2.184635031201772,-0.9892663429253359,0
1.0526913601893417,-0.4804707052782504,0.1360970126289662,-1.5092296104256362,-0.2754169637161934,-0.1274236957701217,0
0.7351223420823988,-1.5559491480287875,-0.07583802016472518,0.051922970104312016,2.6267925304047015,-1.5374503747889676,0
-0.8598879527362696,-0.2580379507960793,1.5230437319913035,-1.8115704700474153,-0.9498966940087193,-0.9369540386524786,0
-0.3438857497474371,-4.666248482685131,0.6042296538782145,-0.7547778718708567,-0.4524383141144187,-1.7958387402285767,0
0.20669811689930212,-0.35373157528479904,0.39995241708407075,-0.8254110221625223,-1.8519701262865336,-1.3904171869305495,0
0.17253420634233288,-1.6414326272423034,-1.5502255817243777,-3.943965679012521,1.7575015468603055,0.9882362523841404,0
-0.6348019275232214,-2.505948156586634,-0.19949439901317917,2.0164242656174065,0.22323625519799006,-1.1929219947902858,0
0.8022724734892378,0.04875681682407795,-0.21358762457161445,-0.27238830113435475,-1.4146605597964623,-0.8577823204676993,0
1.350708603587718,-1.150913570791919,-1.0365342515641702,-1.1961523914713323,-0.7407217615296569,-0.6476245382098409,0
1.2621207085061612,-0.9749517476548304,-1.3338032174320433,1.1079880624377971,1.5237438315346221,-1.5815598027979145,0
0.10025602550988753,-1.9090284371378554,2.143242450328105,1.1716984880232664,0.5932493973030184,-1.7590921820104306,0
1.6760238360906874,0.2311756498815538,2.374845357955601,2.0538261943964096,3.5619746252623155,-1.6425163275078392,0
0.7660031971276312,-0.22053895187706218,-0.8020549858780783,-1.1949753059085777,-0.3579913348107028,-0.16400844052592212,0
-1.5293586749901793,-1.7729610793625983,0.019411833963888417,1.2167534059186385,2.613073682284213,-2.498518532429469,0
-0.1848222403646309,0.3313168253166452,0.9664838637857084,0.32495307613071045,0.49919769932170266,1.6408214293235543,1
0.25690765880591626,-1.6184635055927634,0.29388225549059155,0.6799823950317132,1.165617650957501,-1.3180163715380349,0
-0.710007098043681,-0.803522968103421,0.0766626833363467,-0.8577231096689869,-0.7240421840209369,-0.49256288603283005,0
-0.46434037232899683,-2.7946367285919074,-0.4541568269967744,-2.919541444091859,0.7935052905199682,-0.3669493082477403,0
-1.8373379533422147,-3.186305903394638,1.345339093330613,-2.809691013563387,0.23427843444496088,-1.0632872018087092,0
0.6177649263497724,4.62297494702705,-0.07957006809963585,0.9877430265331575,-2.7296948754573043,-0.39387299507089313,0
0.43399485169145924,1.2571548946600317,-0.5954503936706413,-1.6479670984249042,-0.9269681684273383,-0.282998711385963,0
0.18662274308793278,0.2176807555970497,0.278420072170634,0.4061390587385918,-0.31103288755398384,0.4118710786099635,0
0.3645897485006355,-0.5780436382244445,0.7218895169854379,-0.5537174216991518,-1.3537252745004202,-1.1715285508734303,0
-0.16281256724610157,-1.7130159494685693,-1.5225975902136495,1.3941583108607563,1.6297358081663074,-1.8935207152196862,0
-0.6422872151546583,1.5189354525057368,-1.8042416476381968,-0.3879164439623828,-2.480495696243021,-1.4907175809790503,0
-1.9950689094186973,-1.3191822728011486,0.5508173517138778,-0.6680579407609131,-1.5757150308714138,-1.7025326246615946,0
-0.8474073075538474,0.28681361020832585,-0.025808888618631173,-0.6772281317160093,-2.1238260194446887,-1.5998157046609507,0
-1.5957413634620419,-2.04632203582305,-1.336285131838213,-1.087451355090339,-0.2386984184559563,-0.9088605489507959,0
-2.4100217428996786,0.19760989334279766,0.9960723391189651,0.8572437836602507,-3.5312533715673067,-2.7342833048184,0
0.6643848543497801,1.2011283362506284,-3.6076654603492138,-0.5267268610437457,0.6479492195103542,0.8058448274376602,0
1.1595884119065216,0.3601021149176731,-1.3907421077996036,-0.361820218059565,-2.6466647035391686,-1.474739666540963,0
1.8139671249546272,-1.332633235109516,2.4182796191625444,1.2457515152636662,1.1371283523762827,-1.4683189801069714,1
-1.2738579810541806,-1.961287632483567,0.5302377104492557,-1.1235337349894932,-0.3652237602807824,-0.5623724420065797,0
0.4449364354043699,-2.037164022117067,0.011109168874605219,0.5269985483955786,1.9014313043704991,-1.445622985704792,0
-0.24221213294084618,-1.5519194263988756,1.0718576320510944,0.882103028459067,-0.8137743146689547,-0.36141813220988006,1
-1.7873962174846254,-0.5270698855508904,0.8220626561369309,0.23224237557997096,-1.7722104443014017,-1.1686109338552644,0
-1.294056879485373,1.3860177524843458,-0.11423688359794974,-0.7333048751647271,-1.5848354051102853,-0.7422871847259425,0
1.6735909471996557,-2.0677166803386045,-0.28475446761569134,-1.2186113981080293,-1.289459256434288,-1.9530094334148254,0
-0.3214370108587559,0.2428736302116563,-1.1381133801203684,0.9499838306063808,-2.6506631169116712,-2.0493863438017383,0
0.2161437445537346,1.5151198884799761,-0.8804228687922898,-1.6479685277085827,-0.45242045470930603,0.3632086101001215,0
-1.480651559226533,-1.9073020931820193,0.22837430565025563,-0.2970916254081408,-1.71676090260568,-1.7689838100081214,0
-0.9226403678142225,-2.647662110001866,0.079513717370764,-0.6416420157652571,-0.31690583269578787,-0.6235795610774277,0
-0.10864204863356018,-0.912740908025422,-2.324854679084149,-1.0054290464413675,-0.19033044236960983,-0.35180531793274583,0
1.3518121680887003,0.3449376907902504,0.02102424825226305,1.3448077815896693,-1.667686349533343,0.9941248792553536,0
0.1605419903252843,-0.11084947744158646,-0.6624669734268817,0.4416883109111167,2.7621245149581743,-0.4868256664891908,0
-0.06838289371401578,-0.2845677684584984,-0.46742762810231303,-0.05214916165128958,-1.6943034010846714,-1.1510742180142441,0
0.6061209169076671,0.32599050402734187,-0.22222340804689023,0.22431334891946597,-1.73081550354891,-1.2056110441630312,0
-0.5414839139113727,-1.0856963467593714,0.757700368449407,-0.8275368516495015,-1.1981851227702487,-1.065121748399783,0
0.5473126738667212,-0.8800548230579095,0.2247659271403471,-1.6705103158340777,-0.4133445931979226,-0.4360824474513183,0
0.77317168497832,0.6274689763885783,1.9999508143787392,-1.4820047625570476,-0.3897562859639445,-0.011303513104988006,0
-0.4391157009896502,0.07666505015479252,1.3669120915703137,-0.5524786199229943,-1.585463983660909,-0.9623440994463556,0
-3.0959809909659084,0.5925785134985009,1.1422471295475496,1.476454640183261,1.5042463038800342,0.016684168864460336,0
-2.192833908590412,-1.3793910508000222,-0.4727412085028888,1.2538266320890026,0.057815428643172906,-0.45913703139076767,0
0.9661271003374594,-1.7609286733390763,-0.14827385154505765,1.2596007670299447,-0.6844192952068451,-1.1293532790015712,0
0.21141441508008793,-0.29023610858679905,-0.9061710308656679,0.8199519115062799,1.4421012644377216,2.0127842592627996,1
-0.09438018035329214,-1.0258538424349342,0.5232783633220883,-1.5035991173206402,-0.2511619676623231,0.13062081237021816,0
